Soil.Fertility,Light,Temperature,pH,Slope,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Tree.Age,BIO_GR
-0.2639193420021165,-0.8515993646113493,1.8414477879281963,0.7566502945457205,0.5033787069324306,-2464.38787103311,13.705626789747367,-0.05823690072013286,128.66125,-23.757013650842882,42.48747492,-0.35815743591387417,15.71030643,-2.1887534798591037,0.022067598,-69.83005028395597,484.7949762,0.009598398,0.084206055,6522.291232,-0.04253064985289294,-0.3031465388428878,35,0.06932762453826569
0.3168137469423274,-1.471334169540724,1.199873910933125,0.13575721589757306,0.22009686974080322,1912.1066049669382,-6.027706540252814,0.15639711227987194,49.942,-0.7650762708431651,46.9333,-0.7426574359138282,8.380792936,-1.0109021938590905,0.031818239,-63.414134513951446,574.3777471,0.0128926,0.091130202,6494.73508,-0.04411121385290937,0.06293134115680174,27,0.2187450415490636
0.29695708175901625,-1.4387480788481726,1.4497768244699114,0.4256133208684502,-0.6651599396947564,-1285.2677090330792,-8.264070180252755,-0.028579904720128606,10.98089286,5.299269939156922,51.41695267,0.0901425640861711,18.58994924,1.7211113031409029,0.013673912,-32.064464733951,1384.228269,0.003842745,0.118144581,8633.222818,0.2154272271470884,-0.49506586884319426,15,1.384124562181323
0.20883834951479305,-0.8772530760755789,1.4939207243182746,-0.8593512066263026,0.9353733558261358,-2958.3991250330796,-3.6277065402527535,-0.05272361172012851,20.50904762,-20.001694770843073,45.4262,-0.02275743591382865,12.12922651,-0.2510924618590973,0.025451634,-31.58497327395099,1286.676386,0.003396777,0.151487941,8783.895374,0.1404072431470884,-1.357509328843192,17,0.4865214668749416
-0.2680987956093748,-0.9992391526779224,1.4369893196745112,-0.24145050344314356,0.35236414234677965,-419.7436320330792,-0.7943732102527552,-0.020331304720128555,27.53965517,-19.849569250843075,44.5831,-0.07705743591382866,13.72755983,0.653427812140903,0.018202124,-68.411439173951,550.8337994,0.007237312,0.121430263,5652.919906,0.02310329014708835,-1.1147915888431923,19,0.26285044226186965
-0.024355433834209603,-1.0206894370228317,1.8310899362396087,0.29098359276065827,-0.7124408117134945,-499.75815403307917,-8.502706540252754,0.10007798527987144,55.015,-25.782640220843078,47.6881,0.1613425640861713,13.46337806,2.8245033461409026,0.017021405,-45.135492203950996,1087.772139,0.006789977,0.135523456,7488.630832,0.17638682214708834,-0.9919280488431951,17,0.3553640385717968
0.061238854038343796,-1.3435758878057236,1.346327781947436,0.3009205384848865,-1.5160097164690416,4751.672075966922,-9.627706540252754,-0.16124731672012854,21.70577778,21.466918669156918,41.7582,-0.1484574359138288,16.08503237,1.292003437140903,0.020076068,11.275795026049,2097.167708,0.009187247,0.178355564,4265.953521,0.16233457214708835,0.791215951156805,16,1.0194979008563356
0.02030936478769186,-1.2467255782925653,1.375764232314571,-0.13802599011113198,0.22793406936502936,-1527.195408033079,-10.913420830252754,0.20364466027987138,50.35888889,-9.51853147084308,48.0477,-0.2369574359138286,11.43280644,1.8378683051409028,0.011665998,209.569157526049,625.0836387,0.106850335,0.159789143,39892.44825,-0.6621514198529116,-0.7383267488431918,15,0.2895997503218878
-0.07021621406384969,-1.2756629947498312,1.4504304832060106,0.3707949911121472,-0.24497260275468194,2277.58761596692,-9.961039870252755,0.04942210027987149,19.17266667,-1.2709748408430812,45.9814,-0.28205743591382876,15.18300142,-0.28949816585909693,0.0329153,-85.181494553951,324.2869931,0.003830998,0.099259677,3453.805612,0.11078314414708836,-0.8214129888431919,19,0.37599384528980084
-0.8958467890408468,0.33860657233494157,1.1610967061366082,-0.09720510512299231,0.7448459574846824,-2029.4774201225912,-14.609635362799432,-0.041033723632919364,70.37235294,-41.85780781648968,46.1249,-0.38207083153583066,18.89869388,0.535679576142885,0.018171156,-39.05036454109324,575.43813,0.009143648,0.073630171,8276.479554,-0.005447729187899099,-0.14660665580066787,29,0.1401214174766519
-1.1833994534333514,0.09217137654851917,1.439278639336516,0.15699718272948218,1.4017369620600342,-1047.1482458225912,1.7570313072005717,-0.0099953216329194,87.694,-42.03322055648968,44.6355,0.34402916846416953,24.82237046,-1.328526947857115,0.020660844,-35.579658081093235,608.4670665,0.006347448,0.097861069,6003.352164,-0.03719507818789908,-0.7609214558006668,30,0.10603825734427914
-1.309450749864789,0.2813372782191808,2.3175651953367744,1.7672349964690255,2.0720301962294667,1009.1233641774086,-12.409635362799431,0.14778968336708065,43.15736842,-25.315222486489684,45.46400025,0.4837291684641694,9.772248731,2.046527940142885,0.026085845,-47.21981435109324,420.0068599,0.012457811,0.075532923,6126.99554,-0.045665230187899086,-0.8494515058006696,49,0.1037071350377465
-0.2882239876924012,-0.5867418427007451,1.8875805519275677,0.6080299908883616,-1.7087195231576853,296.35986117740885,-19.209635362799432,-0.04931362763291937,42.75666667,-39.13093511648968,46.1042,0.5889291684641693,21.69067983,-0.035838558857114844,0.027157844,-37.559490141093235,706.0798152,0.006083869,0.086335217,6673.746305,0.14260445681210093,-2.0329646858006685,51,0.07153644691951665
-1.025055065591402,0.12011645941916413,2.1360382867202676,1.3244960882194545,0.8356811563202258,910.9481441774085,-10.052492502799431,0.022299527367080615,17.09964286,-34.89578499648968,42.7689,0.08812916846416952,14.46896045,3.007218525142885,0.027129899,-11.77335394109323,921.1620478,0.006810374,0.156394836,7710.168742,-0.08919339918789909,-2.40109250580067,23,0.2018394760974137
-0.641753320253573,-0.3464836382360272,2.1037399732307787,1.4855244489947304,-0.0694741931280851,9934.613033177407,41.09036463720057,0.1927909383670806,145.63,-34.12169449648968,44.7849,0.17942916846416945,15.72869648,1.1319172351428854,0.033457787,137.71326146890678,152.9282956,0.224798079,0.174634422,12241.33144,-0.805455488187899,-1.729885315800669,32,0.09618730272099658
-0.3700668978434162,-0.27996768876175937,2.4155809234007064,1.006965621864,1.0380642313555166,1081.5860661774088,-20.476302029799427,0.09907944636708065,13.73934426,-38.65085355648968,46.0314,-0.18357083153583054,13.57853598,1.585627314142885,0.025291141,-18.02521996109323,1075.156402,0.005498073,0.130204208,3958.112769,0.13473399781210088,-2.520698755800667,17,0.4414074010886739
-1.667482793446599,1.2387352775382265,-1.2276900131429473,-0.45450156700104255,-0.43120632664843134,424.2685820633945,-13.38192391391998,-0.0015485773468244084,32.53529412,-27.204520478014437,48.31938964,0.24074892442608736,20.36875688,1.0080129494751449,0.015390751,-34.252910998474526,783.8481612,0.00835941,0.108019929,6514.697841,-0.08765842758978087,-0.36935692536536824,15,0.38228398368939337
-1.7584827757692314,1.8595918582846827,-0.2170256904575777,0.6512527287662478,-0.160931405021064,1531.7052390633949,-4.04859058391998,-0.05632835834682433,34.16666667,-33.28318574801444,48.7557,0.031048924426087122,18.72190079,-0.11139630652485549,0.022985235,-53.057067158474524,628.6783712,0.004501377,0.075093551,5925.892762,0.0595622564102191,-1.5778640053653685,12,0.2518564330701522
-1.341053403540194,1.8323976197500154,0.05495882077649912,0.086782609757416,0.09164300343832818,9772.231467063395,-14.33430487391998,0.12273406865317564,37.70390244,-32.23415407801444,46.1461,0.26884892442608715,9.4456574,1.811172630475145,0.011603275,-25.938496778474526,1218.153371,0.009217378,0.187226247,5654.656433,0.1639477264102191,-1.1011851553653695,43,0.046830065104464476
-2.786698233996964,2.238616122401599,-0.5892349680208875,0.5238522347424167,-0.4073908617540204,3133.9062260633946,-16.97716201291998,0.17934908865317561,17.17127273,-29.036256028014442,45.073,-0.191451075573913,9.306032938,0.23548505447514487,0.038557095,-41.415796468474525,950.3364398,0.009026074,0.082198403,8119.236076,0.19000583941021915,-1.895445415365371,27,0.08198482542982362
-2.362563868436908,1.719543442833853,-1.0353758418633359,-0.09107859998275396,-0.5394399455586608,-1604.8031699366056,-17.74859058391998,0.07765401665317566,9.06952381,-21.289514448014444,44.0291,0.056848924426086946,9.695411652,0.24896026247514488,0.035311281,-48.064565088474524,776.8771439,0.005708689,0.14080954,4649.980335,0.13666267641021917,-0.9057009953653701,15,0.35211821374353336
-1.4089850287154606,1.1250561843681963,-1.3092064181967442,-1.5263607670412043,-0.505349050591087,-2671.6450279366054,-13.64859058391998,0.14263488965317567,25.82230769,-27.08624082801444,46.65590721,0.8312489244260869,17.64163555,-0.5326252585248553,0.037659678,202.77987259152545,1056.844286,0.049690071,0.185189755,10663.90478,-0.6160301735897808,-1.7372730353653676,39,0.10963189098676109
-0.7688965806490685,1.2693263233230694,-0.289031811350655,-0.49593076469378095,-0.1654798262672474,4333.552573931839,-4.247385069828307,-0.06437741440133007,65.53,-22.60818205823531,47.6154,0.1440947966898381,23.62264499,-2.5866449525260937,0.015967414,-70.65229705776062,616.414094,0.006430651,0.094963642,6687.088693,0.06665093386958625,-1.0999137710169473,36,0.0868999188579269
-1.3358176541038531,1.3356811969238465,-0.6885394472709918,-0.3904450610473898,-0.24303523512136743,6938.180790817826,-0.511340290948858,0.08529645688476499,61.759,6.840894320239935,48.9605,-0.38998544734824414,10.1252913,-0.6432594661938346,0.030369903,-61.91608378514192,1004.164705,0.017727042,0.11784226,5520.495455,0.09866258146770449,-0.004976890581649978,29,0.1452690449178964
-0.7656511729862073,1.430296358625983,0.13618873106749896,-0.8914832468115296,1.1906679462859684,-2156.1084400681607,10.002614930171692,-0.08463756540133008,25.3846875,-11.550321628235311,46.8912,-0.23240520331016196,12.17261915,2.4719771094739063,0.022987145,-50.54888781776062,1121.486081,0.005775666,0.114812476,5319.273125,0.22547771186958623,-2.094233681016945,15,1.0374334378379315
-1.2302796395794793,1.5321201206772277,0.14328166632049777,0.7337533663729463,0.004180745446236467,672.8650229318398,34.252614930171696,-0.021800988401330074,38.40714286,-3.7208533682353058,47.8637,0.35489479668983803,12.77897573,1.165579997473906,0.028969021,-60.576574847760625,925.7118071,0.002828762,0.120875905,6692.063989,0.2216973328695863,-1.1428454410169488,15,0.8325737043411207
-1.8589882287076347,1.826216105828529,-0.254301789483197,0.11878922205256814,0.5796946114106423,1472.5745148178253,-4.286340290948858,0.20775731388476498,22.451,-4.1751180197600615,46.0457,0.0033145526517558074,8.423556649,1.866210370806166,0.021213079,-64.80459814514191,1155.637431,0.003617919,0.124395015,2977.570123,0.26465730946770455,-0.42665177058164766,25,0.2737930070292753
-2.1141023686446356,1.4288367254759449,-0.49911169708004866,1.029547877002099,-0.46755036422774165,-4250.685301182174,1.9136597090511427,-0.2573514971152351,103.2092308,-12.832042739760064,46.5035,0.5146145526517557,23.55205352,1.4293715498061659,0.025976123,-71.2533314351419,866.7786641,0.014731814,0.152141014,6147.623912,0.1085578554677045,0.14451315941835075,11,0.41925265609843404
-1.9574966190052578,1.9930045968383574,0.5359456720080679,0.4096466762559615,-0.2835856704316931,-2075.3207850681606,-9.914051739828308,-0.29232530340133006,83.006923080000007,-18.523809008235308,41.7506,0.5090947966898383,19.54090899,1.328152353473906,0.041236079,-37.58295892776063,1131.751286,0.018184322,0.166712234,4647.517459,0.05575820386958634,-1.1672794110169493,17,0.30456580762320656
-1.3008721219269834,1.334021441979258,-0.5169400404429779,0.16487247458415952,-1.520715455870951,39.53344993183936,-4.3473850698283085,0.08352258059866988,37.10619048,-6.00757021823531,46.1895,0.8617947966898383,16.09375014,3.377903923473906,0.036292536,52.166940902239375,1288.438439,0.017626149,0.100413672,12948.28607,-0.3435771681304136,-1.0546789310169482,55,0.09199529076276138
1.051799106468212,0.8799958603406527,-0.27278829887877776,-1.1936825967030569,0.813117363213369,-3472.5804510593903,16.365867892565582,-0.11115628073102975,125.13,-17.021277808887252,48.8102,0.6312317385389211,20.9995435,-2.048707776859345,0.019161852,-79.29304824180822,425.4032202,0.015597803,0.069989351,6799.94353,0.00569283543896185,-0.87938099797350755,14,1.4715146479635381
1.0099409965278296,0.6353529810734692,-0.5242265677850021,-0.5723706922384985,0.5002607674513957,-1620.3619210593904,-8.80079876743442,-0.20223335873102974,37.997,-3.8953043188872503,48.0353,-0.40266826146107837,15.85429615,-0.4227685218593449,0.016653004,-48.872793571808224,969.3757654,0.010743279,0.101758112,10818.11392,0.08371988243896182,-1.2508508779735104,16,0.7165871481291314
1.1701510506244628,1.3751012942258551,-0.010644933645057822,-2.164132481691913,1.4276300544114167,915.1035489406102,-8.41190987743442,-0.09603190273102975,25.04,-3.971894648887252,50.9109,0.041531738538921566,15.24056837,-2.1641387228593447,0.021894128,-81.58106169180822,380.0854237,0.01017994,0.073275004,5797.043931,-0.016040146561038218,-1.0429784879735082,20,0.3184242550987602
1.0646188729894095,0.6787492837250705,-0.448201693801044,-0.5687440466499988,0.5430800446451929,-2349.9779060593905,78.03253456256557,-0.19520837673102973,65.89,-19.97978420888725,48.5681,0.7962317385389212,23.01392893,-1.2711122948593447,0.025429568,-73.99787952180822,483.1240693,0.006512404,0.085799435,7138.838467,-0.02630316256103823,-1.37385609797351,14,0.968241458142808
1.1186336213760835,0.8817710553136814,-0.15780327961608132,-1.174792082177211,0.6399419452628823,207.1142339406095,-5.967465437434418,-0.12755068673102973,42.63117647,-22.60756046888725,45.6722,0.03983173853892153,17.22311319,0.06287647614065525,0.025307062,-64.97564491180822,606.9839222,0.008954029,0.088475469,7718.646331,-0.032274091561038186,-1.2873856879735095,13,0.9407839451994973
1.1898329776720922,0.668227977422939,-0.3111999594052465,-0.7175173501899187,0.6393070399031902,689.6021659406094,-8.39603686743442,0.26371984526897035,13.45916667,-15.000417698887253,49.2809,0.3330317385389212,15.66918152,-1.0633940088593448,0.003322838,-47.55318613180822,1150.580382,0.003251059,0.176827791,6074.656803,0.21851499343896177,-1.5477960679735057,28,0.1267729015763527
1.4924240872308954,1.4374541229865965,0.11750751078351955,-1.6604516905086206,0.3226696022508633,-976.10490978751,44.21004316677613,-0.09068905495171785,16.02,-40.96724479909746,47.5595,0.8444769358605028,14.64848904,-0.38923201019011777,0.015762119,-19.836854797283607,956.2389545,0.001655302,0.107179122,4781.748298,0.133773872089603,-3.552264273626917,42,0.059328371483396064
1.1060354746169898,1.455158200896788,-0.1301429724439302,-2.2236758533441985,1.2734084905423273,604.77454494061,5.232534562565581,-0.09843580873102971,27.61533333,0.15196185111275007,42.1064,0.022931738538921394,15.02106259,-3.8358887918593445,0.031339915,-24.92203651180822,1571.629987,0.008400461,0.143595333,7163.109461,0.21174192143896178,-0.7404501079735101,15,1.0916959298082043
1.0841600216973029,0.7433568450572411,-0.37750192918095493,-0.7338596005793255,-0.2603557124135966,2355.4439939406097,2.8658678925655803,-0.09830752673102967,18.62756757,-14.138743128887251,48.6321,0.17583173853892164,14.68436838,-2.8021846638593444,0.013691398,-37.65144201180822,1337.242784,0.006103534,0.149876902,2993.648385,0.21678628043896178,-2.21585529797351,9,2.6533131354411124
1.0735736726495742,0.6146737580355272,-0.32930986720001765,-0.4264603340688315,-0.6225201690263991,1285.3277959406093,-9.80079876743442,-0.17280366473102973,11.94222222,-6.353595868887249,50.7708,0.8831317385389211,16.8958296,-2.0227483228593455,0.016842399,-54.04614048180822,1017.395497,0.001463986,0.124660155,3629.590954,0.20978105143896178,-1.0419678979735083,11,0.7548416620921974
1.145971347754988,1.1794955293027047,-0.19887558215764878,-1.7559131676518567,0.7714880136713971,9819.29509894061,4.032534562565582,0.11549835326897033,209.1675,-10.77270858888725,46.4879,0.9161317385389215,14.26941646,-3.0436405998593448,0.026539272,212.86636760819178,1465.067391,0.058696258,0.107757332,33922.51293,-0.5211575975610382,-0.9482209479735085,15,1.0700105338584702
1.0848311843506002,0.9180640055613009,-0.3897334457740197,-1.3307717917598947,0.5734534174856964,-3132.13753705939,-2.8563543274344187,-0.24963943973102973,10.84082192,-15.431193918887251,49.2471,0.7897317385389212,12.28176582,-4.106714063859345,0.020085985,-67.87542828180821,770.6508274,0.005671147,0.105945454,6158.982348,0.2287954034389618,0.5316888720264911,17,0.2194612347816193
1.1632824593909588,0.9928888927682474,-0.19590961373892796,-1.4107790962510653,0.7651338455510305,1431.6550249406098,1.7825345625655813,-0.14382730773102972,17.6537037,-1.592979588887248,47.1953,0.5261317385389214,21.37437474,-2.7347379168593444,0.01957005,-41.57841601180822,1227.531503,0.004448609,0.162122194,4637.012192,0.1899752984389618,0.5318925720264912,NA,NA
1.092803974572988,1.3661231037396628,-0.25757323848065483,-1.9213640752175698,1.3521048148180463,-2038.6918070593904,7.699201232565583,0.027129277268970332,48.99357143,-1.4314785088872544,46.8301,0.06453173853892125,14.00850223,-5.803672967859345,0.025724758,-71.74620564180822,605.9492715,0.011611684,0.134349268,4343.919512,0.10169840843896187,-0.8920991979735095,14,5.009752658142538
1.1470885994692852,0.9451640523856665,-0.06796822132825724,-1.1921630154686842,0.4943017106301678,-2226.2742240593902,-5.717465437434418,0.0303875172689703,20.8172,-14.729806848887252,42.5827,0.8976317385389215,21.9855319,-3.274375481859345,0.040726206,58.54396920819178,582.7634671,0.043599088,0.106726717,14785.13358,-0.5754272315610383,-0.682272157973509,28,0.49155779184938087
1.0838125513499253,0.34186763971164646,-0.16127067716366233,-0.22711439746814177,0.6594735653911842,-3456.9699861383237,-8.820075458979417,-0.12427871476373319,84.476,-9.305693883019773,47.744,0.06479926189717228,17.13102385,-3.112457882860088,0.019604414,-93.58343616537988,378.6789333,0.015725421,0.061061408,6927.778134,0.032449327314582145,1.2390932046355425,21,0.681867529541903
0.9744423216397978,0.37497651975980373,-0.31353110299535153,-0.7051332972901994,0.5537469451725867,-237.18922513832348,1.8465912010205836,0.0064567382362668135,48.96777778,1.643384616980227,48.8228,-0.30420073810282794,12.2496134,-4.897829948860088,0.015838059,-91.05113190537988,476.4826189,0.007692029,0.070450648,6631.622859,0.14183987631458214,0.027600354635543414,32,0.11671499397110502
0.8895205344909222,0.38431007662071526,0.050770970749918445,-0.45179499965828007,-1.109213683312663,2394.3672898616765,-2.415313558979417,0.22288165123626683,24.03863636,-2.7130844630197695,48.0381,-0.7582007381028282,13.08865223,-4.401610389860088,0.019533613,-94.05366278537987,470.4403709,0.00478951,0.11586878,3831.267001,0.23351618431458207,0.0553354246355455,44,0.04421966842229716
1.0363317469558768,0.2480327243994638,-0.05345874659930448,-0.10552131690931861,-0.9464807349084103,-3392.2650671383235,2.213257871020584,-0.04954133776373314,13.15315068,14.940357786980229,51.6016,0.37549926189717203,15.4995017,0.7244504581399119,0.019566318,-64.91787454537987,1056.368264,0.007721691,0.104753642,7739.815056,0.2692031583145821,1.3135179446355438,24,0.4758868674003843
1.0506553898681323,0.3578755412986293,0.031085335673897888,-0.19575185266586625,0.10872244482689608,-2511.1334151383235,0.513257871020585,-0.08936801476373311,28.79083333,1.4749375669802296,44.8457,-0.6659007381028279,19.94190516,-1.0306813018600882,0.012373943,-70.88320408537987,852.1737545,0.006568738,0.100547886,9193.358563,0.17637899431458212,-0.5077544053644572,5,1107.4085975239211
0.9262932280053399,0.4151327517716046,0.08795010693478479,-0.13295723861923459,-0.760273722677452,-414.54414213832314,6.8132578710205856,-0.01987956476373319,13.45631579,-10.896086213019771,47.7668,0.35409926189717217,19.16276724,-1.772310672860088,0.01600442,-70.95879841537987,663.1468875,0.004457875,0.122677039,7524.070824,-0.02232045968541787,0.7089396246355457,19,0.30653600477154097
1.0518520701568654,0.42306350809310145,-0.11395139269714467,-0.4885223737213662,0.012870408483433946,3565.7149278616757,17.01325787102059,0.03326458623626684,213.665,1.278451206980228,47.8588,-1.0488007381028277,10.89895036,-2.5003113908600882,0.023908242,487.06083655462004,375.2206885,0.475723465,0.250583513,12740.16345,-0.692838608685418,2.407945054635545,22,0.12436043207613993
0.9066651938082927,0.39509699002644305,-0.08816108671797958,0.3320791336867869,0.5788762163025996,938.0228428616772,5.013257871020585,-0.21610190676373311,31.6704,21.29040442698023,47.2253,1.2526992618971724,22.51503195,10.36064966513991,0.02101779,-22.653699135379874,1763.44829,0.00689606,0.149690855,10195.49752,0.20716670331458206,0.8390287346355458,16,0.35479249203651003
0.9969211659129078,0.3239648467716416,-0.11289872237296074,-0.14893241030238014,-0.7983362995625058,-4019.744002138323,-11.197268444979414,0.05949761223626683,12.11682927,-7.999132073019775,47.9318,0.11089926189717186,12.36634045,-1.632484575860088,0.027432913,-86.26022758537988,621.0261678,0.005630209,0.120012947,5044.555751,0.23973683331458215,0.8557870846355458,32,0.07978145931821733
1.112886684591445,0.8028760525823909,0.15921800887320592,-0.9560694095590798,1.1699532116243432,872.153091861677,-5.558170698979415,0.0623179292362669,52.2305,4.01213828698023,49.5888,-0.04130073810282782,12.75300418,-1.9653305018600882,0.031919714,246.7352430546201,1900.48488,0.040660808,0.12517881,43748.95719,-0.4597669996854179,-0.6845953053644556,16,0.5199448114812993
0.9764034607215556,0.3610922982429746,-0.18265727028484868,-0.0803952683274051,0.5687400240475279,-2566.7575261383236,-10.086742128979417,-0.2676225457637332,38.26827586,-17.26621600301977,46.8366,0.505999261897172,21.3670743,0.41748117313991184,0.022426289,9.614472954620123,2171.443795,0.009221204,0.221526764,7730.11568,0.13505168231458206,-1.9054513953644536,23,0.10569743058648129
0.9691685680124132,0.4025041632490046,-0.20648297429152795,-0.5381151969624802,0.13123227038639299,-3881.2941451383235,12.013257871020585,-0.24470053076373313,114.1727273,-9.350307783019774,44.8839,0.6402992618971721,25.80580129,0.19106905313991188,0.026670111,-67.14345472537987,836.5645408,0.018260601,0.168387427,3625.157632,0.0961923453145821,-0.41401302536445633,8,14.971497423139688
0.7680876167891229,0.90348327987106,-0.2452330323039631,-1.3122710122102792,1.546883269439024,-4510.944733338323,-11.153408795979416,0.10741749323626683,20.73692308,-8.136903953019774,41.7865,0.45989926189717206,16.91193401,-1.619766632860088,0.043939801,221.8543994546201,302.2447202,0.123462893,0.249720989,20281.47928,-0.679214544685418,-0.8218484953644547,13,0.2957598054386711
0.618905984387167,0.4679030284021947,2.4695863328195355,-0.4022282217866926,0.3365583604963137,6175.226453177409,-6.576302032799431,0.07366928236708058,35.89695652,-13.201733376489688,51.7684,0.4960291684641696,13.21106008,-0.3693209388571148,0.033525941,-48.19789873109324,377.7666706,0.007019684,0.067728055,6967.912358,-0.09869447218789912,-0.9417413158006701,39,0.08665528056556698
0.3068320161815857,0.1484904149873873,1.1088069254681008,0.4978042465984206,0.6273230711130172,-1839.6290099979979,-15.7807552836772,-0.05817103903892702,29.78483871,-23.365713283450845,49.2788,-0.4931096685174955,15.14435088,0.25148886680790006,0.016888002,-49.385938110141375,862.9270524,0.011639383,0.100645453,8494.084443,0.10781570442459053,0.6302162233305619,25,0.15327755600230905
0.2402870057060047,0.34868919390136427,1.0525963436640184,-0.02657751667264177,-0.9504856850057872,15781.385753002001,-14.1330280106772,0.18833040396107298,36.60323529,-19.415291293450846,48.0312,-0.7085096685174959,16.23715279,0.45358413780789975,0.030041004,-71.22802525014136,500.6034726,0.00992836,0.065678966,5615.495093,0.13898443542459046,-1.2422622566694397,38,0.05775925487386029
